Order_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Date,Ship_Date,Payment_Mode
18702,Kumar,East,Hyderabad,Office Supplies,Binders,Product A,5017.39,8,0.04,1997.07,2022-10-03,2022-09-03,UPI
10384,Deepa,North,Chennai,Furniture,Storage,Product D,3996.42,3,0.29,-10.98,2022-06-21,2022-11-11,Card
10404,Rahul,South,Hyderabad,Technology,Binders,Product C,4884.16,2,0.29,1026.19,2024-02-23,2022-03-19,UPI
50943,Kumar,West,Delhi,Technology,Storage,Product B,7923.14,1,0.46,550.32,2023-05-23,2024-06-01,Card
57926,Sneha,South,Chennai,Technology,Storage,Product D,4825.05,6,0.26,1714.0,2023-02-09,2022-09-21,Cash
39189,Kumar,South,Bangalore,Furniture,Tables,Product D,7854.45,1,0.07,,2022-09-28,2022-08-21,UPI
22763,Kumar,East,Mumbai,Furniture,Chairs,Product C,4373.8,5,0.29,992.38,2024-07-23,2023-12-06,Card
28384,Rahul,West,Bangalore,Office Supplies,Tables,Product D,2594.86,9,0.05,,2023-07-08,2023-01-17,Cash
70100,Sneha,South,Mumbai,Office Supplies,Phones,Product A,3332.08,9,0.1,1699.49,2023-12-02,2023-10-10,Card
19860,Rahul,South,Chennai,Technology,Storage,Product A,870.45,4,0.02,611.67,2024-02-11,2022-11-07,UPI
90642,Deepa,West,Chennai,Furniture,Chairs,Product A,5024.07,7,0.26,1828.94,2023-10-26,2024-02-05,Card
60612,Priya,North,Mumbai,Furniture,Storage,Product D,1566.3,7,0.04,738.85,2022-05-11,2023-01-25,Cash
33574,Kumar,North,Delhi,Technology,Storage,Product B,8134.32,4,0.23,1235.56,2023-09-18,2024-01-29,UPI
33524,Priya,South,Hyderabad,Technology,Tables,Product B,4263.85,5,0.47,-326.77,2023-01-20,2024-02-18,Cash
79172,Rahul,South,Bangalore,Office Supplies,Chairs,Product D,7673.52,9,0.36,1362.88,2024-01-04,2022-11-23,UPI
20916,Rahul,North,Bangalore,Office Supplies,Chairs,Product B,9549.16,7,0.04,344.99,2023-02-01,2024-04-23,Card
14809,Rahul,East,Bangalore,Office Supplies,Storage,Product B,8509.83,7,0.11,,2023-07-20,2024-05-30,Cash
42201,Priya,West,Chennai,Technology,Chairs,Product D,9519.49,7,0.34,-203.36,2024-04-29,2023-04-03,Cash
63330,Rahul,West,Bangalore,Technology,Chairs,Product A,5722.57,9,0.45,-132.86,2022-10-23,2023-05-29,Card
23456,Deepa,East,Hyderabad,Office Supplies,Tables,Product D,1736.71,5,0.02,-35.6,2023-01-18,2022-12-11,Cash
66397,Rahul,East,Hyderabad,Office Supplies,Binders,Product A,9360.42,6,0.41,320.52,2023-05-27,2023-06-02,Cash
48765,Arun,East,Mumbai,Furniture,Phones,Product A,8698.19,3,0.28,1729.92,2023-01-30,2023-03-20,Cash
44816,Priya,East,Chennai,Furniture,Binders,Product B,8657.69,1,0.27,420.65,2023-07-08,2023-07-05,Cash
55106,Arun,East,Hyderabad,Office Supplies,Chairs,Product B,6963.42,2,0.48,1310.91,2023-08-28,2023-08-08,Card
63932,Rahul,East,Delhi,Office Supplies,Storage,Product A,6286.67,8,0.37,-293.13,2022-09-17,2022-09-21,Cash
27100,Deepa,West,Chennai,Furniture,Phones,Product A,245.77,1,0.43,977.75,2022-10-08,2024-01-21,Cash
67091,Kumar,East,Chennai,Office Supplies,Phones,Product B,7505.74,7,0.18,704.73,2022-12-22,2024-03-31,Cash
31949,Sneha,North,Hyderabad,Furniture,Storage,Product C,1006.2,5,0.28,1944.89,2023-02-24,2023-04-10,UPI
80080,Sneha,East,Delhi,Furniture,Phones,Product A,2671.53,6,0.31,1615.52,2022-07-11,2024-05-18,UPI
47744,Rahul,East,Mumbai,Furniture,Storage,Product A,5559.75,8,0.16,637.07,2023-09-29,2023-11-23,Card
55543,,West,Hyderabad,Technology,Phones,Product A,4572.15,4,0.29,1437.86,2023-03-04,2023-09-02,Card
46187,Priya,West,Delhi,Technology,Binders,Product B,256.17,6,0.12,-17.4,2024-03-18,2024-06-30,Card
17239,Arun,East,Chennai,Office Supplies,Phones,Product D,,3,0.07,905.84,2022-12-14,2022-08-17,Cash
24489,Arun,West,Delhi,Furniture,Tables,Product A,8800.13,7,0.19,-313.45,2023-03-05,2023-06-09,UPI
68017,Arun,South,Chennai,Technology,Storage,Product A,6850.54,2,0.37,370.22,2023-01-27,2024-02-19,UPI
71877,Priya,West,Hyderabad,Office Supplies,Phones,Product A,5456.57,8,0.46,64.66,2022-12-07,2022-07-10,Card
53125,Sneha,West,Hyderabad,Office Supplies,Storage,Product D,9611.3,7,0.23,1297.27,2023-07-01,2022-07-30,UPI
59922,Deepa,West,Bangalore,Office Supplies,Tables,Product D,1287.57,8,0.32,725.23,2024-07-28,2022-01-15,Card
42049,Priya,West,Bangalore,Office Supplies,Phones,Product A,7405.31,2,0.05,1377.68,2023-02-06,2024-06-09,Cash
47131,Arun,North,Bangalore,Office Supplies,Phones,Product A,1370.77,3,0.45,788.24,2022-02-16,2022-06-13,UPI
52944,Rahul,North,Hyderabad,Furniture,Tables,Product C,,4,0.28,-283.79,2023-10-27,2023-07-28,Cash
83963,Kumar,North,Mumbai,Office Supplies,Tables,Product D,5896.3,9,0.39,1338.42,2024-01-20,2023-05-10,Cash
34285,Priya,East,Hyderabad,Furniture,Tables,Product C,7397.17,5,0.4,1583.07,2023-03-01,2023-03-13,UPI
47626,Priya,East,Delhi,Technology,Storage,Product A,,6,0.13,1758.83,2023-06-01,2022-01-07,Card
52808,Deepa,South,Hyderabad,Office Supplies,Tables,Product A,2679.92,1,0.26,929.98,2024-08-17,2022-07-23,UPI
98464,Deepa,North,Hyderabad,Technology,Storage,Product A,5428.18,4,0.48,1383.96,2024-08-15,2023-02-22,Cash
63871,Priya,East,Chennai,Furniture,Binders,Product A,5375.45,4,0.04,1380.11,2023-09-29,2022-01-14,Card
29198,Arun,West,Chennai,Furniture,Phones,Product B,6412.5,8,0.34,-110.63,2024-05-28,2024-08-07,Cash
29758,Kumar,West,Chennai,Technology,Phones,Product B,3108.15,8,0.48,-89.45,2022-11-24,2023-02-03,Card
25254,Deepa,North,Hyderabad,Office Supplies,Chairs,Product B,5451.24,6,0.15,-322.79,2022-03-28,2022-12-09,UPI
54238,Arun,South,Mumbai,Office Supplies,Binders,Product C,1978.89,8,0.43,299.78,2023-05-30,2024-01-24,Cash
11252,Rahul,South,Delhi,Technology,Tables,Product D,1950.03,9,0.47,683.77,2022-06-14,2024-08-09,Card
49764,Deepa,West,Delhi,Technology,Tables,Product A,5807.98,5,0.37,1994.74,2022-08-11,2023-01-10,Card
87709,Arun,South,Mumbai,Technology,Binders,Product D,6886.18,1,0.12,577.48,2024-05-10,2023-01-15,UPI
47441,,North,Mumbai,Office Supplies,Tables,Product B,1291.96,1,0.17,1315.61,2022-10-24,2022-08-15,Card
63682,Kumar,West,Delhi,Office Supplies,Chairs,Product A,1315.62,2,0.02,1233.49,2024-07-04,2022-07-03,Card
69494,Kumar,East,Bangalore,Office Supplies,Storage,Product A,,2,0.42,11.2,2023-03-27,2022-10-26,Cash
91317,Rahul,East,Chennai,Technology,Phones,Product C,,5,0.42,-353.73,2022-12-09,2024-03-28,UPI
75215,Arun,South,Chennai,Office Supplies,Binders,Product D,3984.75,7,0.32,865.02,2024-07-24,2022-11-05,UPI
88587,Sneha,West,Delhi,Furniture,Phones,Product C,4067.41,7,0.18,1250.76,2022-12-07,2023-03-09,Cash
16949,Arun,West,Mumbai,Technology,Storage,Product B,1867.67,4,0.04,,2023-04-06,2023-11-23,Cash
65393,Kumar,East,Bangalore,Office Supplies,Binders,Product D,113.01,4,0.38,396.53,2023-01-27,2022-04-30,Cash
83553,Sneha,West,Delhi,Technology,Storage,Product B,8546.2,3,0.36,1740.91,2024-06-19,2022-12-20,Card
16941,Deepa,West,Chennai,Furniture,Tables,Product C,7178.52,2,0.46,454.83,2023-06-21,2023-08-13,UPI
35934,Deepa,West,Hyderabad,Furniture,Tables,Product C,6936.33,3,0.37,1223.53,2023-07-05,2022-02-17,UPI
33386,Priya,South,Mumbai,Technology,Tables,Product A,5510.4,8,0.41,995.63,2023-02-25,2022-08-17,UPI
71886,Kumar,West,Hyderabad,Technology,Storage,Product D,7039.6,1,0.37,-367.55,2023-01-16,2022-12-24,Card
85745,Priya,North,Delhi,Furniture,Storage,Product D,,4,0.32,-304.03,2023-09-09,2022-10-23,UPI
93251,Sneha,South,Chennai,Technology,Storage,Product A,6690.17,7,0.21,-448.09,2022-01-05,2022-08-30,UPI
63413,Kumar,West,Bangalore,Furniture,Phones,Product D,2724.4,5,0.45,427.09,2023-10-10,2022-12-16,UPI
66800,Rahul,West,Hyderabad,Furniture,Storage,Product B,5748.54,2,0.33,1364.5,2022-01-04,2022-05-23,UPI
52318,Arun,North,Bangalore,Office Supplies,Tables,Product B,4479.01,1,0.2,-68.11,2023-11-12,2022-07-25,Cash
80173,Rahul,South,Chennai,Technology,Chairs,Product C,5608.55,6,0.04,1014.63,2022-11-12,2023-10-26,Card
80390,Sneha,East,Hyderabad,Technology,Storage,Product B,5224.34,5,0.15,222.07,2024-04-01,2023-10-06,UPI
62329,Kumar,East,Bangalore,Office Supplies,Chairs,Product D,8601.88,3,0.27,1492.48,2024-07-06,2024-05-12,UPI
53088,Sneha,South,Bangalore,Furniture,Tables,Product A,6552.82,9,0.14,1495.99,2022-03-19,2024-04-26,UPI
49811,Arun,West,Hyderabad,Technology,Storage,Product C,1968.71,3,0.11,1438.54,2023-06-15,2024-09-23,UPI
65479,,West,Chennai,Office Supplies,Phones,Product A,,2,0.26,812.08,2023-12-18,2022-09-28,UPI
95392,Deepa,East,Bangalore,Office Supplies,Phones,Product C,4301.2,5,0.08,211.42,2022-12-21,2022-11-11,Cash
97369,Sneha,East,Delhi,Technology,Chairs,Product C,254.55,9,0.4,1523.61,2024-04-15,2023-02-24,Cash
29963,Priya,East,Hyderabad,Office Supplies,Phones,Product A,3251.14,8,0.24,-34.75,2022-02-02,2024-07-05,Card
65123,Kumar,North,Mumbai,Furniture,Phones,Product B,3743.41,6,0.29,224.4,2023-10-24,2022-05-19,Card
83477,,East,Mumbai,Office Supplies,Phones,Product B,3818.33,3,0.07,-40.13,2023-12-06,2023-09-22,UPI
24388,Deepa,North,Chennai,Furniture,Tables,Product B,9795.57,6,0.16,1185.53,2022-05-19,2022-12-19,UPI
15569,Rahul,South,Delhi,Furniture,Phones,Product B,3108.62,5,0.21,1215.59,2022-09-29,2022-06-12,Cash
79836,Arun,West,Bangalore,Technology,Binders,Product A,2725.75,1,0.4,1131.27,2022-07-15,2023-10-31,Card
46586,Rahul,East,Mumbai,Office Supplies,Storage,Product D,1380.87,5,0.39,539.0,2022-05-07,2022-06-24,UPI
22015,Rahul,West,Chennai,Furniture,Phones,Product C,5158.99,7,0.11,-249.57,2022-12-15,2022-05-12,UPI
55002,Sneha,West,Delhi,Furniture,Phones,Product A,,9,0.31,1777.92,2024-01-13,2022-03-22,UPI
16254,Deepa,East,Delhi,Office Supplies,Phones,Product B,6201.32,1,0.12,769.33,2022-02-13,2024-09-07,Card
27144,,East,Chennai,Furniture,Binders,Product B,1636.08,3,0.49,517.43,2024-01-12,2023-07-25,Cash
34214,Deepa,South,Chennai,Office Supplies,Phones,Product A,5809.07,8,0.48,972.06,2023-12-29,2024-05-14,Cash
90719,Sneha,North,Bangalore,Technology,Phones,Product C,,6,0.28,-18.02,2022-09-01,2022-02-28,UPI
81774,Priya,North,Chennai,Furniture,Storage,Product A,520.99,5,0.35,-168.63,2022-01-09,2023-02-06,UPI
16090,Rahul,West,Bangalore,Furniture,Binders,Product A,4255.5,2,0.4,513.81,2024-02-01,2022-12-31,UPI
21637,,East,Bangalore,Office Supplies,Binders,Product D,4664.38,3,0.36,68.05,2023-12-13,2022-12-03,UPI
32415,Kumar,South,Hyderabad,Office Supplies,Phones,Product A,7931.61,2,0.35,110.73,2024-04-25,2022-05-16,UPI
34071,Arun,South,Delhi,Office Supplies,Binders,Product D,4732.36,1,0.48,1731.28,2022-03-20,2022-01-16,Card
68243,Priya,South,Delhi,Office Supplies,Chairs,Product C,5718.6,7,0.3,826.9,2024-01-27,2022-10-12,Cash
51240,Kumar,South,Delhi,Furniture,Binders,Product A,7932.92,3,0.32,708.67,2022-07-09,2024-03-18,Card
93807,Rahul,South,Hyderabad,Technology,Binders,Product A,,7,0.42,,2022-03-27,2023-10-23,Card
43434,Deepa,North,Bangalore,Technology,Binders,Product B,3647.16,7,0.33,1878.87,2023-04-30,2023-02-27,UPI
79724,Rahul,North,Bangalore,Technology,Tables,Product A,949.84,8,0.37,-219.5,2022-09-28,2022-05-09,Card
85697,Sneha,North,Chennai,Technology,Tables,Product B,7326.16,1,0.12,1583.84,2024-02-13,2024-02-13,Cash
38732,Arun,East,Hyderabad,Office Supplies,Tables,Product B,8724.27,5,0.19,960.05,2023-05-28,2024-04-07,UPI
21314,Sneha,West,Chennai,Furniture,Binders,Product B,9703.64,9,0.07,-134.59,2022-01-20,2022-08-08,Cash
33954,Priya,South,Hyderabad,Furniture,Chairs,Product C,9273.34,7,0.25,242.87,2023-05-04,2024-06-25,Card
67108,Priya,East,Chennai,Furniture,Binders,Product D,7994.44,1,0.23,705.9,2024-07-20,2024-01-17,UPI
97044,Arun,South,Mumbai,Office Supplies,Phones,Product B,,8,0.5,1227.94,2022-05-10,2024-06-01,Cash
97505,Kumar,North,Delhi,Furniture,Chairs,Product A,7836.46,3,0.31,106.52,2024-04-17,2023-11-13,Cash
46668,Kumar,East,Delhi,Office Supplies,Tables,Product A,4377.63,4,0.39,837.2,2024-02-09,2023-10-19,UPI
33061,Priya,North,Bangalore,Furniture,Storage,Product B,5988.28,4,0.17,1211.68,2023-10-05,2023-05-06,Cash
89252,Priya,South,Mumbai,Technology,Chairs,Product B,3552.13,8,0.42,621.85,2022-01-07,2024-09-25,UPI
49749,Deepa,South,Delhi,Office Supplies,Tables,Product A,3334.42,1,0.31,1657.56,2024-05-01,2022-09-19,UPI
26907,Kumar,West,Bangalore,Furniture,Chairs,Product B,7591.25,8,0.35,1673.65,2024-01-23,2022-08-08,Card
28777,Arun,South,Mumbai,Technology,Chairs,Product D,4593.93,9,0.15,676.73,2023-12-05,2024-04-01,Cash
61745,Kumar,North,Delhi,Technology,Binders,Product D,2200.4,9,0.27,1932.31,2024-07-25,2023-10-22,UPI
91818,,South,Chennai,Technology,Phones,Product C,2099.19,5,0.32,-311.04,2022-11-06,2023-05-06,Card
33624,Sneha,West,Hyderabad,Office Supplies,Storage,Product B,8605.81,4,0.29,-491.59,2024-03-19,2024-08-08,Card
33321,Priya,West,Mumbai,Office Supplies,Tables,Product C,6809.83,4,0.46,451.67,2023-09-19,2023-03-21,UPI
20488,Priya,North,Bangalore,Furniture,Chairs,Product C,5505.86,9,0.45,1002.74,2024-06-19,2022-04-11,UPI
32574,Deepa,East,Mumbai,Technology,Storage,Product C,4069.29,8,0.49,1073.0,2023-04-18,2022-07-03,Cash
15240,Arun,South,Bangalore,Furniture,Chairs,Product B,4365.09,7,0.33,691.11,2022-04-12,2022-06-20,Cash
53221,Priya,West,Mumbai,Furniture,Phones,Product C,668.61,3,0.49,-187.79,2022-12-04,2022-08-23,Cash
20478,Rahul,South,Bangalore,Technology,Storage,Product D,4603.61,4,0.42,-73.76,2022-11-15,2024-08-15,UPI
65645,Priya,South,Delhi,Furniture,Tables,Product C,7975.0,9,0.14,1630.37,2023-05-28,2022-04-05,Card
29262,Rahul,East,Chennai,Office Supplies,Chairs,Product D,3941.07,8,0.21,1669.78,2022-01-25,2023-09-23,Card
62796,Deepa,West,Delhi,Furniture,Phones,Product D,3897.45,1,0.12,1184.75,2023-12-22,2023-04-19,UPI
14432,Deepa,South,Chennai,Technology,Storage,Product B,255.59,3,0.0,1160.54,2023-03-06,2023-06-02,Cash
74291,Priya,West,Delhi,Office Supplies,Chairs,Product C,4632.57,2,0.09,994.21,2022-05-23,2022-03-28,Card
89104,Kumar,North,Delhi,Office Supplies,Chairs,Product B,350.84,2,0.0,7.31,2023-12-10,2023-11-12,Card
69399,Rahul,North,Mumbai,Furniture,Tables,Product D,5746.46,8,0.36,570.63,2023-10-19,2023-06-05,Cash
89714,Arun,South,Hyderabad,Furniture,Phones,Product A,5117.16,6,0.21,1239.74,2022-05-29,2023-01-18,Card
60428,Priya,West,Bangalore,Office Supplies,Binders,Product C,8416.08,6,0.16,843.13,2023-11-24,2023-02-13,Cash
97731,Arun,South,Bangalore,Furniture,Chairs,Product B,5859.63,4,0.38,-453.55,2022-02-24,2022-08-22,Card
10302,Priya,West,Bangalore,Technology,Storage,Product A,,1,0.42,1883.89,2023-04-16,2022-09-10,Card
92558,Kumar,West,Chennai,Furniture,Tables,Product C,5210.69,7,0.49,1612.04,2022-12-29,2022-03-28,Card
10055,Kumar,East,Bangalore,Furniture,Tables,Product C,7027.09,8,0.32,151.36,2023-10-12,2022-11-17,Cash
18717,Kumar,East,Bangalore,Office Supplies,Chairs,Product B,1030.24,2,0.23,1041.15,2022-07-28,2022-07-14,Card
38699,Sneha,East,Mumbai,Furniture,Chairs,Product A,6248.63,2,0.15,1808.1,2022-07-04,2023-09-29,Card
83686,Kumar,South,Delhi,Furniture,Chairs,Product B,9174.6,1,0.11,-259.97,2022-03-06,2024-07-27,Card
77661,Deepa,East,Bangalore,Furniture,Binders,Product C,3061.39,4,0.11,757.57,2023-07-03,2023-08-26,UPI
54247,Deepa,East,Hyderabad,Technology,Chairs,Product C,6303.59,6,0.2,640.61,2022-04-22,2023-09-01,Card
26748,Sneha,North,Bangalore,Furniture,Phones,Product D,8231.16,5,0.5,525.51,2022-09-20,2024-06-07,Card
14621,Rahul,West,Chennai,Technology,Storage,Product C,5166.88,4,0.0,1588.97,2022-03-17,2022-10-29,Cash
25034,Arun,West,Chennai,Technology,Chairs,Product C,7208.0,4,0.1,451.62,2022-10-23,2022-12-26,Cash
15126,Priya,East,Chennai,Technology,Binders,Product A,3179.0,7,0.09,-340.84,2022-06-27,2023-07-13,UPI
15122,Priya,West,Bangalore,Technology,Storage,Product A,3129.98,7,0.36,-335.41,2024-02-05,2024-02-06,Cash
28030,Sneha,North,Mumbai,Office Supplies,Tables,Product D,6709.08,2,0.18,-393.14,2022-01-01,2023-03-31,Cash
92838,,North,Hyderabad,Technology,Chairs,Product D,7083.55,7,0.23,522.86,2022-05-28,2024-06-05,Cash
94717,Priya,East,Bangalore,Furniture,Storage,Product D,9376.4,2,0.07,1296.02,2024-05-25,2024-09-19,UPI
65658,Deepa,North,Mumbai,Technology,Tables,Product B,2325.9,4,0.2,9.31,2023-11-02,2023-07-19,UPI
48638,Rahul,West,Mumbai,Furniture,Binders,Product B,4735.35,1,0.05,1116.17,2024-04-15,2023-05-23,Card
77067,Arun,South,Bangalore,Technology,Phones,Product D,2580.08,5,0.27,1217.72,2024-09-12,2022-03-08,Card
98869,,West,Bangalore,Office Supplies,Chairs,Product B,892.91,1,0.05,138.01,2024-02-19,2023-07-22,Cash
44674,Sneha,South,Mumbai,Technology,Phones,Product C,4091.98,4,0.4,1001.39,2023-10-24,2024-08-11,Card
45854,,East,Mumbai,Technology,Binders,Product D,3803.4,9,0.28,1212.17,2022-05-09,2022-08-12,Card
56271,Kumar,South,Mumbai,Office Supplies,Storage,Product D,2777.3,8,0.36,666.53,2023-09-30,2023-04-13,UPI
83688,Kumar,North,Bangalore,Technology,Storage,Product B,3040.25,6,0.21,341.79,2023-05-28,2022-03-15,UPI
48518,Rahul,West,Mumbai,Furniture,Binders,Product A,3668.08,8,0.19,1047.88,2024-06-17,2024-06-08,Card
20267,Priya,South,Chennai,Technology,Binders,Product D,9889.49,5,0.05,,2023-09-21,2023-04-21,Card
11062,Arun,West,Bangalore,Technology,Chairs,Product B,7851.28,7,0.26,567.1,2024-08-29,2023-11-13,Card
60448,Kumar,East,Chennai,Technology,Tables,Product B,806.87,8,0.26,479.34,2023-05-17,2023-12-01,Cash
16229,Sneha,East,Delhi,Office Supplies,Phones,Product A,8736.89,7,0.23,660.67,2022-05-29,2023-10-19,UPI
66793,Sneha,North,Bangalore,Technology,Phones,Product D,6369.7,4,0.37,-309.45,2022-09-26,2022-01-21,Card
57915,Kumar,East,Delhi,Technology,Storage,Product A,8916.88,5,0.42,882.91,2023-12-02,2023-06-08,Card
14632,Kumar,South,Mumbai,Furniture,Storage,Product C,3482.93,6,0.38,321.74,2023-10-15,2024-09-12,Cash
13596,Arun,East,Mumbai,Technology,Chairs,Product A,4698.74,6,0.07,-196.44,2022-04-15,2024-02-25,UPI
16168,Kumar,North,Hyderabad,Technology,Binders,Product A,,9,0.31,665.64,2023-04-11,2023-11-16,Cash
17561,Arun,West,Mumbai,Technology,Phones,Product B,2798.47,2,0.04,-491.54,2024-02-03,2023-02-21,Cash
83794,,West,Delhi,Technology,Chairs,Product A,9163.46,6,0.35,504.46,2024-07-17,2023-01-01,Card
92152,Kumar,East,Mumbai,Furniture,Storage,Product C,8302.15,3,0.19,-235.66,2024-06-20,2023-06-14,Cash
36734,Rahul,South,Bangalore,Furniture,Storage,Product B,9807.52,2,0.07,-439.27,2022-10-08,2022-03-23,Cash
16371,Rahul,North,Mumbai,Office Supplies,Phones,Product C,3310.15,6,0.43,1561.19,2023-02-11,2024-03-08,Card
36069,Sneha,South,Hyderabad,Technology,Storage,Product A,2433.96,4,0.31,1790.62,2024-05-05,2022-07-11,UPI
89905,Arun,North,Mumbai,Office Supplies,Storage,Product C,3375.58,5,0.18,19.19,2023-09-05,2022-05-30,Card
22910,Rahul,East,Delhi,Office Supplies,Tables,Product C,9551.03,5,0.02,848.25,2024-03-04,2023-11-08,UPI
83479,Arun,North,Delhi,Technology,Binders,Product A,3397.43,3,0.27,194.9,2024-06-18,2023-03-21,Cash
87735,Rahul,North,Mumbai,Furniture,Storage,Product A,5695.6,4,0.46,733.94,2022-12-24,2022-09-24,Cash
91264,Rahul,East,Delhi,Furniture,Tables,Product B,4096.42,3,0.3,591.58,2023-11-06,2024-05-23,Card
33275,Arun,South,Delhi,Technology,Chairs,Product B,4022.58,7,0.49,172.63,2022-07-22,2023-10-14,Card
82274,Priya,East,Hyderabad,Technology,Storage,Product D,2014.45,1,0.07,1250.98,2023-09-04,2023-05-26,Card
91449,Rahul,North,Bangalore,Furniture,Chairs,Product B,5417.09,6,0.28,-183.77,2022-10-08,2022-10-30,Cash
70004,,East,Hyderabad,Technology,Storage,Product A,8509.1,4,0.4,-367.32,2024-07-04,2023-04-13,Cash
72981,Sneha,North,Chennai,Technology,Phones,Product C,589.9,1,0.26,1419.19,2022-09-14,2023-01-02,UPI
94659,Priya,East,Hyderabad,Technology,Tables,Product C,8903.34,1,0.05,1164.83,2022-04-04,2023-02-05,Card
64553,Arun,West,Mumbai,Furniture,Tables,Product B,6688.18,5,0.29,746.32,2022-11-20,2023-05-10,Cash
58447,Priya,West,Bangalore,Office Supplies,Phones,Product B,6205.71,5,0.31,669.47,2024-03-01,2023-06-28,UPI
44529,Deepa,East,Mumbai,Office Supplies,Binders,Product A,6296.41,7,0.36,743.53,2024-01-09,2024-03-28,Card
85703,Deepa,South,Chennai,Technology,Tables,Product C,3033.07,4,0.38,592.56,2022-12-28,2023-04-27,Card
86090,Rahul,North,Bangalore,Furniture,Chairs,Product D,4209.93,9,0.39,482.23,2023-10-24,2022-06-19,UPI
27260,Rahul,West,Delhi,Technology,Tables,Product D,8012.97,4,0.33,749.23,2022-12-17,2023-08-28,UPI
13812,Kumar,South,Hyderabad,Furniture,Binders,Product B,,7,0.11,821.29,2022-03-03,2022-04-03,UPI
38024,Sneha,North,Mumbai,Technology,Chairs,Product D,4753.2,5,0.2,1229.76,2023-10-03,2023-12-26,Cash
68656,Priya,West,Chennai,Furniture,Chairs,Product A,294.36,5,0.39,1278.02,2022-07-06,2024-04-23,Card
37285,Deepa,West,Delhi,Furniture,Phones,Product D,7362.23,6,0.48,444.07,2023-08-03,2022-10-29,Card
11605,Rahul,East,Hyderabad,Office Supplies,Storage,Product B,4235.25,8,0.04,533.85,2024-07-03,2022-06-25,UPI
81158,Sneha,North,Delhi,Technology,Phones,Product A,5301.05,5,0.27,434.24,2023-06-26,2023-10-10,Cash
82303,Priya,South,Hyderabad,Office Supplies,Storage,Product C,1235.42,3,0.16,841.34,2024-06-15,2023-01-10,UPI
37139,Rahul,South,Bangalore,Office Supplies,Phones,Product A,9917.97,6,0.11,633.38,2022-10-31,2022-01-26,Cash
87149,Rahul,South,Delhi,Furniture,Storage,Product B,3094.43,2,0.25,1723.99,2024-02-26,2022-07-22,Card
66138,Deepa,North,Delhi,Technology,Tables,Product B,6386.4,8,0.3,1240.9,2023-10-01,2024-01-03,Card
86125,Deepa,South,Delhi,Furniture,Chairs,Product D,5854.24,8,0.0,1746.64,2023-03-12,2022-01-09,Cash
23918,Rahul,South,Bangalore,Furniture,Storage,Product D,7872.41,3,0.39,1272.84,2022-08-01,2022-01-08,Card
95655,Arun,South,Chennai,Furniture,Tables,Product C,3008.99,8,0.41,1927.48,2023-02-10,2023-09-24,Card
37446,Rahul,East,Hyderabad,Technology,Binders,Product C,7583.68,9,0.48,1089.34,2024-03-28,2022-06-12,UPI
23046,Sneha,East,Delhi,Technology,Phones,Product B,3886.77,5,0.09,1908.88,2024-08-19,2023-08-22,Cash
34818,Rahul,North,Bangalore,Furniture,Binders,Product B,4170.49,5,0.3,-104.58,2022-05-14,2024-05-29,Card
14324,Kumar,North,Chennai,Technology,Tables,Product B,6759.85,6,0.21,-368.81,2024-08-17,2022-09-07,Card
86323,Kumar,South,Hyderabad,Furniture,Binders,Product C,7864.43,7,0.17,947.81,2024-07-05,2022-06-17,Cash
19111,Kumar,East,Bangalore,Technology,Binders,Product B,,3,0.28,1958.73,2024-09-19,2023-03-06,Card
